country_name,subject,measure,period_id,year,area,value,value_indexed
United Kingdom,GDP,CP,2021-Q3,2021,United Kingdom,581805,108.12691887391372
United Kingdom,GDP,CP,2021-Q4,2021,United Kingdom,597082,110.96610887681292
United Kingdom,GDP,CP,2022-Q1,2022,United Kingdom,610346,113.43118815929347
United Kingdom,GDP,CP,2022-Q2,2022,United Kingdom,625467,116.24138597521541
United Kingdom,GDP,CP,2022-Q3,2022,United Kingdom,636553,118.3016897241282
United Kingdom,GDP,CP,2022-Q4,2022,United Kingdom,654062,121.55569101762576
United Kingdom,GDP,CP,2023-Q1,2023,United Kingdom,667939,124.13469472713892
United Kingdom,GDP,CP,2023-Q2,2023,United Kingdom,680492,126.46763654204982
United Kingdom,GDP,CP,2023-Q3,2023,United Kingdom,685669,127.42976828552099
United Kingdom,GDP,CP,2023-Q4,2023,United Kingdom,685929,127.47808859714983
United Kingdom,GDP,CP,2024-Q1,2024,United Kingdom,695527,129.26185148566373
United Kingdom,GDP,CP,2024-Q2,2024,United Kingdom,702893,130.63080308357925
United Kingdom,GDP,CP,2024-Q3,2024,United Kingdom,708796,131.72786000490638
Canada,Imports of services,CP,2021-Q4,2021,WW,41519,104.91550585931331
Canada,Imports of goods and services,CVM,2022-Q4,2022,WW,194782.3,104.51833355378261
Canada,Imports of goods and services,CVM,2022-Q3,2022,WW,201190,107.95664456003202
Canada,Imports of goods and services,CVM,2022-Q2,2022,WW,200643,107.66312955146134
Canada,Imports of goods and services,CVM,2021-Q3,2021,WW,179244,96.18062924359252
Canada,Imports of goods and services,CVM,2021-Q2,2021,WW,180690.3,96.95670009714972
Canada,Imports of goods and services,CVM,2021-Q1,2021,WW,181289.3,97.27811781220245
Canada,Imports of goods and services,CVM,2020-Q4,2020,WW,176942.5,94.94566618650761
Canada,Imports of goods and services,CVM,2020-Q3,2020,WW,172061,92.32629961550607
Canada,Imports of goods and services,CVM,2020-Q2,2020,WW,141671.3,76.01947501594346
Canada,Imports of goods and services,CVM,2020-Q1,2020,WW,183842.3,98.64803338236877
Canada,Imports of goods and services,CVM,2019-Q4,2019,WW,183630.5,98.53438351250539
Canada,Exports of goods and services,CVM,2020-Q2,2020,WW,145070.8,83.20761970421509
Canada,Exports of goods and services,CVM,2020-Q1,2020,WW,173417.3,99.46619683996903
Canada,Exports of goods and services,CVM,2019-Q4,2019,WW,176497,101.232606802574
Canada,Exports of goods and services,CVM,2018-Q2,2018,WW,176197.3,101.0607091937833
Canada,Imports of goods and services,CVM,2019-Q3,2019,WW,185944.8,99.77621492810896
Canada,Imports of goods and services,CVM,2019-Q2,2019,WW,187065.8,100.37773288900063
Canada,Imports of goods and services,CVM,2019-Q1,2019,WW,188000,100.87901574276066
Canada,Imports of goods and services,CVM,2018-Q4,2018,WW,183123,98.26206382905086
Canada,Imports of goods and services,CVM,2018-Q3,2018,WW,185359.3,99.46204118493137
Canada,Imports of goods and services,CVM,2018-Q2,2018,WW,190086.3,101.99850452225067
Canada,Imports of goods and services,CVM,2018-Q1,2018,WW,186878.8,100.27739046376713
Canada,Imports of goods and services,CVM,2023-Q2,2023,WW,198599.8,106.56676782292085
Canada,Imports of goods and services,CVM,2023-Q1,2023,WW,195876.3,105.105363570924
Canada,Imports of goods and services,CVM,2024-Q1,2024,WW,199667,107.1394172144138
Canada,Imports of goods and services,CVM,2023-Q4,2023,WW,198943,106.75092568570233
Canada,Imports of goods and services,CVM,2023-Q3,2023,WW,198501.5,106.51402097585961
Canada,Imports of goods and services,CVM,2021-Q4,2021,WW,188181.8,100.97656789734594
Canada,GDP,CVM,2018-Q2,2018,Canada,549192,99.88223382085891
Canada,GDP,CVM,2018-Q1,2018,Canada,544941.3,99.10915371171252
Canada,GDP,CVM,2023-Q1,2023,Canada,588322.8,106.9990012085799
Canada,GDP,CVM,2022-Q4,2022,Canada,583376.8,106.09946602147235
Canada,GDP,CVM,2022-Q3,2022,Canada,584635.8,106.32844192130422
Canada,GDP,CVM,2022-Q2,2022,Canada,581970.3,105.84366411272453
Canada,GDP,CVM,2022-Q1,2022,Canada,576553.8,104.85855850395622
Canada,GDP,CVM,2021-Q4,2021,Canada,571064.3,103.86017629416511
Canada,GDP,CVM,2021-Q3,2021,Canada,562240.8,102.25543534724973
Canada,GDP,CVM,2021-Q2,2021,Canada,552950.5,100.56579690228709
Canada,GDP,CVM,2021-Q1,2021,Canada,554680.3,100.88039778515376
Canada,GDP,CVM,2024-Q1,2024,Canada,591452.8,107.56825821133904
Canada,GDP,CVM,2023-Q4,2023,Canada,589018.5,107.1255290350398
Canada,GDP,CVM,2023-Q3,2023,Canada,588909.5,107.10570506912902
Canada,GDP,CVM,2023-Q2,2023,Canada,589342.5,107.18445531903149
Canada,GDP,CVM,2020-Q4,2020,Canada,546807,99.44847089703127
Canada,Exports of goods and services,CVM,2024-Q1,2024,WW,182951.3,104.9345712217191
Canada,Exports of goods and services,CVM,2023-Q4,2023,WW,182097,104.44457413399842
Canada,Exports of goods and services,CVM,2023-Q3,2023,WW,180679.5,103.63154490323161
Canada,Exports of goods and services,CVM,2023-Q2,2023,WW,182132,104.46464892981982
Canada,Exports of goods and services,CVM,2023-Q1,2023,WW,180748.5,103.67112092927952
Canada,Exports of goods and services,CVM,2022-Q4,2022,WW,174329,99.98911659283684
Canada,Exports of goods and services,CVM,2022-Q3,2022,WW,174633.3,100.16365260336406
Canada,Exports of goods and services,CVM,2022-Q2,2022,WW,172362,98.86091306767402
Canada,Exports of goods and services,CVM,2022-Q1,2022,WW,167019.3,95.79652416381666
Canada,Exports of goods and services,CVM,2021-Q4,2021,WW,168281.5,96.52047865769592
Canada,Exports of goods and services,CVM,2021-Q1,2021,WW,170698.8,97.90695877024096
Canada,Exports of goods and services,CVM,2020-Q4,2020,WW,166369.8,95.4239933099309
Canada,Exports of goods and services,CVM,2019-Q3,2019,WW,180244.8,103.3822159391298
Canada,Exports of goods and services,CVM,2019-Q2,2019,WW,181808.8,104.27927252954903
Canada,Exports of goods and services,CVM,2019-Q1,2019,WW,174787.5,100.25209641809721
Canada,Exports of goods and services,CVM,2018-Q4,2018,WW,174879.8,100.30503652250621
Canada,Exports of goods and services,CVM,2021-Q3,2021,WW,163627.8,93.85127644872274
Canada,Exports of goods and services,CVM,2021-Q2,2021,WW,164386.8,94.28661273524973
Canada,Exports of goods and services,CVM,2018-Q3,2018,WW,175389.5,100.59738290622533
Canada,Exports of goods and services,CVM,2020-Q3,2020,WW,164416.3,94.30353292029919
Canada,Exports of goods and services,CP,2019-Q3,2019,WW,188486,104.32467586378668
Canada,Exports of goods and services,CP,2019-Q2,2019,WW,191345,105.90709709557349
Canada,Exports of goods and services,CP,2019-Q1,2019,WW,183356,101.48528414672957
Canada,Exports of goods and services,CP,2018-Q4,2018,WW,177579,98.28778591097151
Canada,Exports of goods and services,CP,2018-Q3,2018,WW,187168,103.59517912244532
Canada,Exports of goods and services,CP,2018-Q2,2018,WW,183555,101.59542819189417
Canada,Exports of goods and services,CP,2018-Q1,2018,WW,174388,96.521606774689
Canada,Exports of goods and services,CP,2023-Q1,2023,WW,242258,134.08681454012094
Canada,Exports of goods and services,CP,2022-Q4,2022,WW,240634,133.1879505735516
Canada,Exports of goods and services,CP,2022-Q3,2022,WW,242058,133.9761170072922
Canada,Exports of goods and services,CP,2022-Q2,2022,WW,245601,135.93712380135327
Canada,Exports of goods and services,CP,2022-Q1,2022,WW,223866,123.90706942119027
Canada,Exports of goods and services,CP,2021-Q4,2021,WW,212817,117.79158422006671
Canada,Exports of goods and services,CP,2021-Q3,2021,WW,197266,109.18429755496824
Canada,Exports of goods and services,CP,2021-Q2,2021,WW,187408,103.7280161618398
Canada,Exports of goods and services,CP,2021-Q1,2021,WW,188263,104.20124811468266
Canada,Exports of goods and services,CP,2024-Q1,2024,WW,242340,134.1322005285807
Canada,Exports of goods and services,CP,2023-Q4,2023,WW,244354,135.24692468416612
Canada,Exports of goods and services,CP,2023-Q3,2023,WW,241515,133.67557320566218
Canada,Exports of goods and services,CP,2023-Q2,2023,WW,236960,131.1544368954877
Canada,Exports of goods and services,CP,2020-Q4,2020,WW,173805,96.19892346649324
Canada,GDP,CP,2021-Q2,2021,Canada,616713,110.34036700325404
Canada,GDP,CP,2021-Q1,2021,Canada,605126,108.26725709237701
Canada,GDP,CP,2020-Q4,2020,Canada,582919,104.29404989544544
Canada,GDP,CP,2020-Q3,2020,Canada,561621,100.48347814418463
Canada,GDP,CP,2020-Q2,2020,Canada,503983,90.17106690373153
Canada,GDP,CP,2020-Q1,2020,Canada,572004,102.34117212922271
Canada,GDP,CP,2019-Q4,2019,Canada,587546,105.12189830811724
Canada,GDP,CP,2019-Q3,2019,Canada,580619,103.88254106701555
Canada,GDP,CP,2019-Q2,2019,Canada,578170,103.44437362317869
Canada,GDP,CP,2018-Q3,2018,Canada,564738,101.0411620651481
Canada,GDP,CP,2018-Q2,2018,Canada,560017,100.19649546557528
Canada,GDP,CP,2019-Q1,2019,Canada,567228,101.48666510114394
Canada,GDP,CP,2018-Q4,2018,Canada,559153,100.04191127959116
Canada,GDP,CP,2018-Q1,2018,Canada,551767,98.72043118968544
Canada,GDP,CP,2024-Q1,2024,Canada,738605,132.14890357498294
Canada,GDP,CP,2023-Q4,2023,Canada,738108,132.0599818846657
Canada,GDP,CP,2023-Q3,2023,Canada,727217,130.11139812360918
Canada,GDP,CP,2023-Q2,2023,Canada,716479,128.19018864548738
Canada,GDP,CP,2023-Q1,2023,Canada,710336,127.09110223981573
Canada,GDP,CP,2022-Q4,2022,Canada,709889,127.01112639359478
Canada,GDP,CP,2022-Q3,2022,Canada,711218,127.24890692967448
Canada,GDP,CP,2022-Q2,2022,Canada,710536,127.12688561620091
Canada,GDP,CP,2022-Q1,2022,Canada,681646,121.95797689735761
Canada,GDP,CP,2021-Q4,2021,Canada,659833,118.05526295190492
Canada,Imports of goods,CP,2018-Q4,2018,WW,151720,99.8207148379032
Canada,Imports of goods,CP,2018-Q3,2018,WW,153827,101.20696744905176
Canada,Imports of goods,CP,2018-Q2,2018,WW,153912,101.26289126108196
Canada,Imports of goods,CP,2018-Q1,2018,WW,148511,97.70942645196308
Canada,Imports of goods,CP,2024-Q1,2024,WW,192806,126.85231179170025
Canada,Imports of goods,CP,2022-Q4,2022,WW,193575,127.35825780877346
Canada,Imports of goods,CP,2022-Q3,2022,WW,195878,128.87346415119168
Canada,Imports of goods,CP,2022-Q2,2022,WW,194052,127.67208908334294
Canada,Imports of goods,CP,2022-Q1,2022,WW,175977,115.78005493692123
Canada,Imports of goods,CP,2021-Q4,2021,WW,170223,111.99434182607695
Canada,Imports of goods,CP,2021-Q3,2021,WW,157812,103.82880734246756
Canada,Imports of goods,CP,2021-Q2,2021,WW,153158,100.76681415201408
Canada,Imports of goods,CP,2021-Q1,2021,WW,153105,100.73194401039525
Canada,Imports of goods,CP,2020-Q4,2020,WW,150337,98.91080151981183
Canada,Imports of goods,CP,2023-Q4,2023,WW,192073,126.37005115383984
Canada,Imports of goods,CP,2023-Q3,2023,WW,191660,126.09832722009308
Canada,Imports of goods,CP,2020-Q1,2020,WW,149621,98.43972564435745
Canada,Imports of goods,CP,2019-Q4,2019,WW,149284,98.21800417783773
Canada,Imports of goods,CP,2019-Q3,2019,WW,153457,100.96353438492032
Canada,Imports of goods,CP,2019-Q2,2019,WW,155696,102.43663338651578
Canada,Imports of goods,CP,2019-Q1,2019,WW,155960,102.61032616740957
Canada,Imports of goods,CP,2023-Q2,2023,WW,193321,127.1911442998832
Canada,Imports of goods,CP,2023-Q1,2023,WW,193121,127.05955885981217
Canada,Imports of goods,CP,2020-Q3,2020,WW,146339,96.28040857279142
Canada,GDP,CVM,2020-Q2,2020,Canada,492031.5,89.48638241312317
Canada,GDP,CVM,2020-Q1,2020,Canada,552844,100.54642761449351
Canada,GDP,CVM,2019-Q4,2019,Canada,563838.5,102.54601103840253
Canada,GDP,CVM,2019-Q3,2019,Canada,562233.3,102.25407131289808
Canada,GDP,CVM,2019-Q2,2019,Canada,560665.5,101.96893357202721
Canada,GDP,CVM,2019-Q1,2019,Canada,554594,100.86470229654734
Canada,GDP,CVM,2018-Q4,2018,Canada,553262.5,100.62254073131609
Canada,GDP,CVM,2018-Q3,2018,Canada,551962.3,100.38607173611247
Canada,Imports of goods,CVM,2019-Q2,2019,WW,148144.8,100.12929738059593
Canada,Imports of goods,CVM,2019-Q1,2019,WW,148728.3,100.52367804749464
Canada,Imports of goods,CVM,2018-Q4,2018,WW,145059.5,98.04398003426752
Canada,Imports of goods,CVM,2018-Q3,2018,WW,146854,99.25686110838879
Canada,Imports of goods,CVM,2018-Q2,2018,WW,151462.5,102.37169110565144
Canada,Imports of goods,CVM,2018-Q1,2018,WW,148438,100.32746775169225
Canada,Imports of goods,CVM,2024-Q1,2024,WW,156223,105.58925608383716
Canada,Imports of goods,CVM,2023-Q4,2023,WW,155195.3,104.89464595295142
Canada,Imports of goods,CVM,2023-Q3,2023,WW,156104.8,105.50936611840882
Canada,Imports of goods,CVM,2020-Q2,2020,WW,113280,76.56459630897545
Canada,Imports of goods,CVM,2020-Q1,2020,WW,143131.8,96.7410706742321
Canada,Imports of goods,CVM,2019-Q4,2019,WW,143516,97.00074685627578
Canada,Imports of goods,CVM,2019-Q3,2019,WW,146946.5,99.31938075138473
Canada,Imports of goods,CVM,2023-Q2,2023,WW,156819.5,105.99242329515693
Canada,Imports of goods and services,CP,2020-Q2,2020,WW,148093,77.30641488257979
Canada,Imports of goods and services,CP,2020-Q1,2020,WW,193852,101.19319034537659
Canada,Imports of goods and services,CP,2019-Q4,2019,WW,192039,100.24678146594195
Canada,Imports of goods and services,CP,2019-Q3,2019,WW,195251,101.92348600027405
Canada,Imports of goods and services,CP,2019-Q2,2019,WW,197425,103.0583414354042
Canada,Imports of goods and services,CP,2019-Q1,2019,WW,197704,103.20398295628796
Canada,Imports of goods and services,CP,2018-Q4,2018,WW,191782,100.11262422269058
Canada,Imports of goods and services,CP,2018-Q3,2018,WW,193978,101.25896393545315
Canada,Imports of goods and services,CP,2018-Q2,2018,WW,193445,100.980731209177
Canada,Imports of goods and services,CP,2018-Q1,2018,WW,187060,97.6476806326793
Canada,Imports of goods and services,CP,2023-Q1,2023,WW,243410,127.06309175024306
Canada,Imports of goods and services,CP,2022-Q4,2022,WW,243322,127.01715463971341
Canada,Imports of goods and services,CP,2022-Q3,2022,WW,245103,127.94685911531911
Canada,Imports of goods and services,CP,2022-Q2,2022,WW,241001,125.80556334949398
Canada,Imports of goods and services,CP,2022-Q1,2022,WW,219042,114.34268823448808
Canada,Imports of goods and services,CP,2021-Q4,2021,WW,211742,110.531996111006
Canada,Imports of goods and services,CP,2021-Q3,2021,WW,196605,102.63029108728703
Canada,Imports of goods and services,CP,2021-Q2,2021,WW,189028,98.67500146816049
Canada,Imports of goods and services,CP,2021-Q1,2021,WW,188164,98.2239825647785
Canada,Imports of goods and services,CP,2024-Q1,2024,WW,247085,128.98148812747547
Canada,Imports of goods and services,CP,2023-Q4,2023,WW,246328,128.58632457439657
Canada,Imports of goods and services,CP,2023-Q3,2023,WW,243725,127.2275257254344
Canada,Imports of goods and services,CP,2023-Q2,2023,WW,244751,127.76311067320052
Canada,Imports of goods and services,CP,2020-Q4,2020,WW,183361,95.71675595257516
Canada,Exports of services,CVM,2018-Q4,2018,WW,33872,101.69664543983379
Canada,Exports of services,CVM,2018-Q3,2018,WW,33396,100.26751213712473
Canada,Exports of services,CVM,2018-Q2,2018,WW,33128.8,99.46527596383933
Canada,Exports of services,CVM,2018-Q1,2018,WW,32830.8,98.57056645920214
Canada,Exports of services,CVM,2023-Q1,2023,WW,39197,117.68432366866925
Canada,Exports of services,CVM,2022-Q4,2022,WW,38737.3,116.30412917443533
Canada,Exports of services,CVM,2022-Q3,2022,WW,37284,111.94076902984065
Canada,Exports of services,CVM,2022-Q2,2022,WW,35720.8,107.24744722564994
Canada,Exports of services,CVM,2022-Q1,2022,WW,34542.8,103.71064253953386
Canada,Exports of services,CVM,2021-Q4,2021,WW,36000.8,108.08811387430232
Canada,Exports of services,CVM,2021-Q3,2021,WW,34408.8,103.30832350053593
Canada,Exports of services,CVM,2021-Q2,2021,WW,33368.8,100.18584737696995
Canada,Exports of services,CVM,2021-Q1,2021,WW,33187.5,99.64151572196751
Canada,Exports of services,CVM,2024-Q1,2024,WW,40929,122.88444736676183
Canada,Exports of services,CVM,2023-Q4,2023,WW,40433.8,121.39766835100234
Canada,Exports of services,CVM,2023-Q3,2023,WW,40224.3,120.76866955495709
Canada,Exports of services,CVM,2023-Q2,2023,WW,40392.8,121.27457073459253
Canada,Exports of services,CVM,2020-Q4,2020,WW,31642,95.00133605949517
Canada,Exports of goods,CP,2022-Q4,2022,WW,194029,132.40572193836206
Canada,Exports of goods,CP,2022-Q3,2022,WW,197673,134.8923937799084
Canada,Exports of goods,CP,2022-Q2,2022,WW,203196,138.66129843985908
Canada,Exports of goods,CP,2022-Q1,2022,WW,184291,125.7604940588401
Canada,Exports of goods,CP,2021-Q4,2021,WW,172538,117.74022672796909
Canada,Exports of goods,CP,2021-Q3,2021,WW,159549,108.8765108800423
Canada,Exports of goods,CP,2021-Q2,2021,WW,151598,103.4507348613445
Canada,Exports of goods,CP,2021-Q1,2021,WW,153072,104.45659498605342
Canada,Exports of goods,CP,2024-Q1,2024,WW,191703,130.81845555432344
Canada,Exports of goods,CP,2023-Q4,2023,WW,194226,132.54015507578924
Canada,Exports of goods,CP,2023-Q3,2023,WW,191793,130.879871708478
Canada,Exports of goods,CP,2023-Q2,2023,WW,187620,128.03220936084548
Canada,Exports of goods,CP,2020-Q4,2020,WW,140665,95.9900369349927
Canada,Exports of goods,CP,2020-Q2,2020,WW,106763,72.8552540666877
Canada,Exports of goods,CP,2020-Q1,2020,WW,139315,95.0687946226745
Canada,Exports of goods,CP,2019-Q4,2019,WW,146857,100.21546834082554
Canada,Exports of goods,CP,2019-Q3,2019,WW,149346,101.91396620405517
Canada,Exports of goods,CP,2019-Q2,2019,WW,153007,104.41223887471958
Canada,Exports of goods,CP,2019-Q1,2019,WW,146389,99.89610433922189
Canada,Exports of goods,CP,2018-Q4,2018,WW,142644,97.3405099246799
Canada,Exports of goods,CP,2018-Q3,2018,WW,152730,104.22321360026613
Canada,Exports of goods,CP,2018-Q2,2018,WW,149706,102.15963082067336
Canada,Exports of goods,CP,2018-Q1,2018,WW,141085,96.27664565438059
Canada,Exports of goods,CP,2023-Q1,2023,WW,194683,132.85201265855179
Canada,Exports of goods and services,CP,2020-Q2,2020,WW,137861,76.3043628665126
Canada,Exports of goods and services,CP,2020-Q1,2020,WW,175096,96.91347604090274
Canada,Exports of goods and services,CP,2019-Q4,2019,WW,185313,102.56845950545876
Canada,Imports of services,CP,2021-Q3,2021,WW,38793,98.02710129820905
Canada,Imports of services,CP,2020-Q2,2020,WW,31267,79.00944439180012
Canada,Imports of services,CP,2020-Q1,2020,WW,44231,111.76853343441044
Canada,Imports of services,CP,2019-Q4,2019,WW,42755,108.03878833822927
Canada,Exports of goods,CVM,2020-Q2,2020,WW,114580.5,81.23748727124804
Canada,Exports of goods,CVM,2020-Q1,2020,WW,138986.8,98.54153539102637
Canada,Exports of goods,CVM,2019-Q4,2019,WW,139544.8,98.9371569662277
Canada,Exports of goods,CVM,2019-Q3,2019,WW,142602.8,101.1052766382092
Canada,Imports of services,CVM,2022-Q1,2022,WW,37090.3,96.57165583639973
Canada,Imports of services,CVM,2021-Q4,2021,WW,36453.5,94.91362582756669
Canada,Imports of services,CVM,2021-Q3,2021,WW,34516.8,89.87105874511239
Canada,Imports of services,CVM,2021-Q2,2021,WW,33112.3,86.21417566187436
Canada,Imports of services,CVM,2021-Q1,2021,WW,32470.5,84.54312720133882
Canada,Imports of services,CVM,2020-Q4,2020,WW,30526,79.48025133422857
Canada,Imports of services,CVM,2020-Q3,2020,WW,29477.3,76.7497612741419
Canada,Imports of services,CVM,2020-Q2,2020,WW,28488.5,74.17523226545143
Canada,Imports of services,CVM,2020-Q1,2020,WW,40644.3,105.82517130655134
Canada,Imports of services,CVM,2019-Q4,2019,WW,40066,104.31945718263779
Canada,Imports of services,CVM,2019-Q2,2019,WW,38920.3,101.33640915952225
Canada,Imports of services,CVM,2019-Q1,2019,WW,39268.3,102.24249339801767
Canada,Imports of services,CVM,2018-Q4,2018,WW,38062.3,99.10244284736972
Canada,Imports of services,CVM,2018-Q3,2018,WW,38503.8,100.25197213270229
Canada,Imports of services,CVM,2018-Q2,2018,WW,38623.5,100.56363386646063
Canada,Imports of services,CVM,2018-Q1,2018,WW,38438.5,100.08195115346736
Canada,Imports of services,CVM,2024-Q1,2024,WW,43779.5,113.98826126209984
Canada,Imports of services,CVM,2023-Q4,2023,WW,44082.8,114.77796054237474
Canada,Imports of services,CVM,2023-Q3,2023,WW,42722.3,111.23563983411889
Canada,Imports of services,CVM,2023-Q2,2023,WW,42100.8,109.6174462874956
Canada,Imports of services,CVM,2023-Q1,2023,WW,40910,106.5169718300233
Canada,Imports of services,CVM,2022-Q4,2022,WW,40092.8,104.38923608376331
Canada,Imports of services,CVM,2019-Q3,2019,WW,38990.5,101.51918822142562
Canada,Imports of services,CVM,2022-Q3,2022,WW,40853.8,106.37064443288695
Canada,Exports of services,CP,2020-Q2,2020,WW,31098,91.11298297015199
Canada,Exports of services,CP,2020-Q1,2020,WW,35781,104.83354696941952
Canada,Exports of services,CP,2019-Q4,2019,WW,38456,112.67093938839041
Canada,Exports of services,CP,2019-Q3,2019,WW,39140,114.67496795458707
Canada,Exports of services,CP,2019-Q2,2019,WW,38338,112.32521516205823
Canada,Exports of services,CP,2019-Q1,2019,WW,36967,108.30836843069036
Canada,Exports of services,CP,2018-Q4,2018,WW,34935,102.35488005859732
Canada,Exports of services,CP,2018-Q3,2018,WW,34438,100.8987364951474
Canada,Exports of services,CP,2018-Q2,2018,WW,33849,99.17304522981138
Canada,Exports of services,CP,2018-Q1,2018,WW,33303,97.57333821644387
Canada,Exports of services,CP,2023-Q1,2023,WW,47575,139.38839040468778
Canada,Exports of services,CP,2022-Q4,2022,WW,46605,136.54642006958431
Canada,Exports of services,CP,2022-Q3,2022,WW,44385,130.0421168284197
Canada,Exports of services,CP,2022-Q2,2022,WW,42405,124.24098150521883
Canada,Exports of services,CP,2022-Q1,2022,WW,39575,115.94945980589635
Canada,Exports of services,CP,2021-Q4,2021,WW,40279,118.01208569859001
Canada,Exports of services,CP,2021-Q3,2021,WW,37717,110.50576817432705
Canada,Exports of services,CP,2021-Q2,2021,WW,35810,104.91851309284014
Canada,Exports of services,CP,2021-Q1,2021,WW,35191,103.10492583775866
Canada,Exports of services,CP,2024-Q1,2024,WW,50637,148.3596410913752
Canada,Exports of services,CP,2023-Q4,2023,WW,50128,146.8683391320271
Canada,Exports of services,CP,2023-Q3,2023,WW,49722,145.67881340413845
Canada,Imports of services,CP,2019-Q3,2019,WW,41794,105.61041094159637
Canada,Imports of services,CP,2019-Q2,2019,WW,41729,105.44616064942038
Canada,Imports of services,CP,2019-Q1,2019,WW,41744,105.48406456299946
Canada,Imports of services,CP,2018-Q4,2018,WW,40062,101.23377238699895
Canada,Imports of services,CP,2018-Q3,2018,WW,40151,101.45866894090148
Canada,Imports of services,CP,2018-Q2,2018,WW,39533,99.8970277014435
Canada,Imports of services,CP,2021-Q2,2021,WW,35870,90.64089200543289
Canada,Imports of services,CP,2021-Q1,2021,WW,35059,88.5915537445908
Canada,Imports of services,CP,2020-Q4,2020,WW,33024,83.44925613569602
Canada,Imports of services,CP,2020-Q3,2020,WW,31887,80.57613948640197
Canada,Imports of services,CP,2018-Q1,2018,WW,38549,97.41053097065605
Canada,Exports of services,CVM,2020-Q2,2020,WW,30419.8,91.33182613812752
Canada,Exports of services,CVM,2020-Q1,2020,WW,34471,103.49507159177227
Canada,Exports of services,CVM,2019-Q4,2019,WW,36974,111.01003095454696
Canada,Exports of services,CVM,2019-Q3,2019,WW,37663.3,113.07957210067583
Canada,Exports of services,CVM,2019-Q2,2019,WW,37029.8,111.17756380809982
Canada,Exports of services,CVM,2019-Q1,2019,WW,35848.3,107.63025078887559
Canada,Exports of services,CP,2023-Q2,2023,WW,49340,144.55960446804613
Canada,Exports of services,CP,2020-Q4,2020,WW,33140,97.09577000549349
Canada,Imports of goods,CVM,2022-Q4,2022,WW,154992,104.75723791596685
Canada,Imports of goods,CVM,2022-Q3,2022,WW,160643.5,108.57701913101077
Canada,Imports of goods,CVM,2022-Q2,2022,WW,160950.3,108.78438157934755
Canada,Imports of goods,CVM,2022-Q1,2022,WW,151682.8,102.52058923918663
Canada,Imports of goods,CVM,2021-Q4,2021,WW,152000.5,102.73531886707647
Canada,Imports of goods,CVM,2021-Q3,2021,WW,144991.5,97.99801964806511
Canada,Imports of goods,CVM,2021-Q2,2021,WW,147910.8,99.971139581017
Canada,Imports of goods,CVM,2021-Q1,2021,WW,149189.3,100.83526243042577
Canada,Imports of goods,CVM,2020-Q4,2020,WW,146841,99.24807456396773
Canada,Imports of goods,CVM,2020-Q3,2020,WW,143008.3,96.6575985022321
Canada,Imports of goods and services,CP,2020-Q3,2020,WW,178226,93.03622115064631
Canada,Exports of goods,CP,2020-Q3,2020,WW,135734,92.62511408903636
Canada,Exports of goods and services,CP,2020-Q3,2020,WW,167708,92.82430917820919
Canada,GDP,CP,2021-Q3,2021,Canada,635451,113.69291153678421
Canada,Imports of goods,CP,2020-Q2,2020,WW,116826,76.86300310870602
Canada,GDP,CVM,2020-Q3,2020,Canada,536725.3,97.61489954728155
Canada,Exports of goods and services,CVM,2018-Q1,2018,WW,170925.3,98.03687137748518
Canada,Imports of goods and services,CVM,2022-Q1,2022,WW,188505,101.14999394994202
Canada,Exports of goods,CVM,2020-Q3,2020,WW,133704,94.79603421275826
Canada,Imports of services,CP,2024-Q1,2024,WW,54279,137.15910167724817
Canada,Imports of services,CVM,2022-Q2,2022,WW,39984.5,104.10725641988672
Canada,Exports of services,CP,2020-Q3,2020,WW,31974,93.67954587071965
Canada,Imports of goods,CVM,2023-Q1,2023,WW,155275.8,104.9490549395587
Canada,Exports of services,CVM,2020-Q3,2020,WW,30837.3,92.58532015888599
Canada,Exports of goods,CVM,2019-Q2,2019,WW,144786.8,102.65373097555637
Canada,Exports of goods,CVM,2019-Q1,2019,WW,138951.8,98.51672041767145
Canada,Exports of goods,CVM,2018-Q4,2018,WW,141018.5,99.98200914431769
Canada,Exports of goods,CVM,2018-Q3,2018,WW,141999.5,100.6775373974942
Canada,Exports of goods,CVM,2018-Q2,2018,WW,143060.5,101.42978558976772
Canada,Exports of goods,CVM,2018-Q1,2018,WW,138097,97.91066786842038
Canada,Exports of goods,CVM,2023-Q1,2023,WW,142140.8,100.77771898992422
Canada,Exports of goods,CVM,2022-Q4,2022,WW,136285.3,96.62617394764571
Canada,Exports of goods,CVM,2022-Q3,2022,WW,137796.8,97.697826296959
Canada,Exports of goods,CVM,2022-Q2,2022,WW,136883.3,97.05015549239553
Canada,Exports of goods,CVM,2022-Q1,2022,WW,132697.3,94.08228467914682
Canada,Exports of goods,CVM,2021-Q4,2021,WW,132691.5,94.0781724835623
Canada,Exports of goods,CVM,2021-Q3,2021,WW,129543.8,91.84645557986832
Canada,Exports of goods,CVM,2021-Q2,2021,WW,131234.5,93.04516059275882
Canada,Exports of goods,CVM,2021-Q1,2021,WW,137650.5,97.59409970833543
Canada,Exports of goods,CVM,2024-Q1,2024,WW,142732,101.1968793398508
Canada,Exports of goods,CVM,2023-Q4,2023,WW,142343.8,100.92164583538276
Canada,Exports of goods,CVM,2023-Q3,2023,WW,141140,100.0681525518212
Canada,Exports of goods,CVM,2023-Q2,2023,WW,142416.8,100.97340277980875
